nregistro,nombre,principios_activos,pdf_url
83833,AGOMELATINA VISO FARMACEUTICA 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,agomelatina,https://cima.aemps.es/cima/pdfs/ft/83833/FT_83833.pdf
76226,AIACET 75 MICROGRAMOS COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,desogestrel,https://cima.aemps.es/cima/pdfs/ft/76226/FT_76226.pdf
79192,"AIDESSIA 0,15 MG/ 0,02 MG COMPRIMIDOS EFG",desogestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/79192/FT_79192.pdf
77783,"AIDESSIA 0,15 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",desogestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/77783/FT_77783.pdf
79439,"AIDRA DIARIO 3 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",drospirenona + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/79439/FT_79439.pdf
83762,"AIDRA 3 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",drospirenona + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/83762/FT_83762.pdf
78878,"AIDRAELLE DIARIO 3 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",drospirenona + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/78878/FT_78878.pdf
78877,"AIDRAELLE 3 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",drospirenona + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/78877/FT_78877.pdf
83761,"AIDRANA 3 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",drospirenona + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/83761/FT_83761.pdf
78777,"AILEVA DIARIO 0,1 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",levonorgestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/78777/FT_78777.pdf
82082,"AILEVA 0,1 MG/0,02 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG",levonorgestrel + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/82082/FT_82082.pdf
77181,"AILYN DIARIO 2 MG/0,03 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",dienogest + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/77181/FT_77181.pdf
75859,"AILYN 2 mg/0,03 mg COMPRIMIDO RECUBIERTO CON PELICULA EFG",dienogest + etinilestradiol,https://cima.aemps.es/cima/pdfs/ft/75859/FT_75859.pdf
80248,AIRFLUSAL FORSPIRO 50 MICROGRAMOS/250 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),salmeterol + fluticasona,https://cima.aemps.es/cima/pdfs/ft/80248/FT_80248.pdf
80249,AIRFLUSAL FORSPIRO 50 MICROGRAMOS/500 MICROGRAMOS/INHALACION POLVO PARA INHALACION (UNIDOSIS),salmeterol + fluticasona,https://cima.aemps.es/cima/pdfs/ft/80249/FT_80249.pdf
60695,AIRTAL 100 mg POLVO PARA SUSPENSION ORAL,aceclofenaco,https://cima.aemps.es/cima/pdfs/ft/60695/FT_60695.pdf
68663,ALASTINA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,ebastina,https://cima.aemps.es/cima/pdfs/ft/68663/FT_68663.pdf
53308,ALDACTACINE 25 mg/15 mg COMPRIMIDOS,espironolactona + altizida,https://cima.aemps.es/cima/pdfs/ft/53308/FT_53308.pdf
54900,ALDACTONE 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,espironolactona,https://cima.aemps.es/cima/pdfs/ft/54900/FT_54900.pdf
39059,ALDACTONE 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,espironolactona,https://cima.aemps.es/cima/pdfs/ft/39059/FT_39059.pdf
1161169001,ALECENSA 150 MG CAPSULAS DURAS,alectinib,https://cima.aemps.es/cima/pdfs/ft/1161169001/FT_1161169001.pdf
66044,ALERCINA 10 mg COMPRIMIDOS,cetirizina,https://cima.aemps.es/cima/pdfs/ft/66044/FT_66044.pdf
19763,"ALERGOFTAL 0,25 mg/ml+ 5 mg/ml COLIRIO EN SOLUCION",antazolina + nafazolina,https://cima.aemps.es/cima/pdfs/ft/19763/FT_19763.pdf
62787,ALERLISIN 1 mg/ml SOLUCION ORAL,cetirizina,https://cima.aemps.es/cima/pdfs/ft/62787/FT_62787.pdf
58499,ALERLISIN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,cetirizina,https://cima.aemps.es/cima/pdfs/ft/58499/FT_58499.pdf
62788,ALERLISIN 10 mg/ml GOTAS ORALES EN SOLUCION,cetirizina,https://cima.aemps.es/cima/pdfs/ft/62788/FT_62788.pdf
67764,ALFUZOSINA SANDOZ 10 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG,alfuzosina,https://cima.aemps.es/cima/pdfs/ft/67764/FT_67764.pdf
67765,ALFUZOSINA SANDOZ 5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG,alfuzosina,https://cima.aemps.es/cima/pdfs/ft/67765/FT_67765.pdf
67605,ALFUZOSINA STADA 10 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG,alfuzosina,https://cima.aemps.es/cima/pdfs/ft/67605/FT_67605.pdf
67604,ALFUZOSINA STADA 5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG,alfuzosina,https://cima.aemps.es/cima/pdfs/ft/67604/FT_67604.pdf
67860,ALFUZOSINA VIATRIS 10 MG COMPRIMIDOS DE LIBERACIÓN PROLONGADA EFG,alfuzosina,https://cima.aemps.es/cima/pdfs/ft/67860/FT_67860.pdf
49339,ALGESAL ACTIVADO 10 MG/G + 100 MG/G POMADA,salicilato de dietilamina + mirtecaína,https://cima.aemps.es/cima/pdfs/ft/49339/FT_49339.pdf
53607,ALGESAL 10 MG/G + 100 MG/G ESPUMA CUTANEA,salicilato de dietilamina + mirtecaína,https://cima.aemps.es/cima/pdfs/ft/53607/FT_53607.pdf
40876,"ALKA-SELTZER 2,1 g COMPRIMIDOS EFERVESCENTES",sodio bicarbonato,https://cima.aemps.es/cima/pdfs/ft/40876/FT_40876.pdf
83765,ALKERAN 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,melfalán,https://cima.aemps.es/cima/pdfs/ft/83765/FT_83765.pdf
07401009,ALLI 60 mg CAPSULAS DURAS,orlistat,https://cima.aemps.es/cima/pdfs/ft/07401009/FT_07401009.pdf
07401011,ALLI 60 mg CAPSULAS DURAS ORLISTAT,orlistat,https://cima.aemps.es/cima/pdfs/ft/07401011/FT_07401011.pdf
85630,"ALMAGATO STADAPHARM 1,5 G SUSPENSION ORAL",almagato,https://cima.aemps.es/cima/pdfs/ft/85630/FT_85630.pdf
85561,ALMAGATO STADAPHARM 500 MG COMPRIMIDOS MASTICABLES,almagato,https://cima.aemps.es/cima/pdfs/ft/85561/FT_85561.pdf
78686,"ALMOTRIPTAN CINFA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",almotriptán,https://cima.aemps.es/cima/pdfs/ft/78686/FT_78686.pdf
77646,"ALMOTRIPTAN NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",almotriptán,https://cima.aemps.es/cima/pdfs/ft/77646/FT_77646.pdf
77527,"ALMOTRIPTAN SANDOZ 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",almotriptán,https://cima.aemps.es/cima/pdfs/ft/77527/FT_77527.pdf
78394,"ALMOTRIPTAN STADA 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",almotriptán,https://cima.aemps.es/cima/pdfs/ft/78394/FT_78394.pdf
1171261001,ALOFISEL 5 × 10E6 CÉLULAS/ML DISPERSION INYECTABLE,darvadstrocel,https://cima.aemps.es/cima/pdfs/ft/1171261001/FT_1171261001.pdf
63480,ALOPURINOL CINFA 100 mg COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/63480/FT_63480.pdf
63478,ALOPURINOL CINFA 300 mg COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/63478/FT_63478.pdf
84085,ALOPURINOL CINFAMED 100 MG COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/84085/FT_84085.pdf
84086,ALOPURINOL CINFAMED 300 MG COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/84086/FT_84086.pdf
63221,ALOPURINOL NORMON 100 mg COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/63221/FT_63221.pdf
63222,ALOPURINOL NORMON 300 mg COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/63222/FT_63222.pdf
81289,ALOPURINOL TECNIGEN 100 MG COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/81289/FT_81289.pdf
81295,ALOPURINOL TECNIGEN 300 MG COMPRIMIDOS EFG,alopurinol,https://cima.aemps.es/cima/pdfs/ft/81295/FT_81295.pdf
62010,ALPHAGAN 2 mg/ml COLIRIO EN SOLUCION,brimonidina,https://cima.aemps.es/cima/pdfs/ft/62010/FT_62010.pdf
64214,"ALPRAZOLAM CINFA 0,25 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/64214/FT_64214.pdf
62791,"ALPRAZOLAM CINFA, 0,5 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/62791/FT_62791.pdf
62789,"ALPRAZOLAM CINFA, 2 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/62789/FT_62789.pdf
62790,"ALPRAZOLAM CINFA,1 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/62790/FT_62790.pdf
63247,"ALPRAZOLAM NORMON 0,25 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/63247/FT_63247.pdf
63246,"ALPRAZOLAM NORMON 0,5 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/63246/FT_63246.pdf
63248,ALPRAZOLAM NORMON 1 mg COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/63248/FT_63248.pdf
63249,ALPRAZOLAM NORMON 2 mg COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/63249/FT_63249.pdf
61880,"ALPRAZOLAM SANDOZ 0,25 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/61880/FT_61880.pdf
61879,"ALPRAZOLAM SANDOZ 0,50 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/61879/FT_61879.pdf
61878,ALPRAZOLAM SANDOZ 1 mg COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/61878/FT_61878.pdf
63464,"ALPRAZOLAM STADA 0,25 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/63464/FT_63464.pdf
63463,"ALPRAZOLAM STADA 0,5 mg COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/63463/FT_63463.pdf
63462,ALPRAZOLAM STADA 1 mg COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/63462/FT_63462.pdf
63461,ALPRAZOLAM STADA 2 mg COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/63461/FT_63461.pdf
86266,"ALPRAZOLAM TECNIGEN 0,25 MG COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/86266/FT_86266.pdf
86267,"ALPRAZOLAM TECNIGEN 0,5 MG COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/86267/FT_86267.pdf
86268,ALPRAZOLAM TECNIGEN 1 MG COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/86268/FT_86268.pdf
61809,"ALPRAZOLAM VIATRIS 0,25 MG COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/61809/FT_61809.pdf
61810,"ALPRAZOLAM VIATRIS 0,5 MG COMPRIMIDOS EFG",alprazolam,https://cima.aemps.es/cima/pdfs/ft/61810/FT_61810.pdf
61811,ALPRAZOLAM VIATRIS 1 MG COMPRIMIDOS EFG,alprazolam,https://cima.aemps.es/cima/pdfs/ft/61811/FT_61811.pdf
56120,"ALPROSTADIL PFIZER 0,5 mg/ml SOLUCION INYECTABLE",alprostadil,https://cima.aemps.es/cima/pdfs/ft/56120/FT_56120.pdf
60298,ALQUEN 150 mg COMPRIMIDOS EFERVESCENTES,ranitidina,https://cima.aemps.es/cima/pdfs/ft/60298/FT_60298.pdf
70372,ALVESCO 160 microgramos/INHALACION SOLUCION PARA INHALACION EN ENVASE A PRESION,ciclesonida,https://cima.aemps.es/cima/pdfs/ft/70372/FT_70372.pdf
85376,ALZIL PLUS 10 MG/10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,rosuvastatina + ezetimiba,https://cima.aemps.es/cima/pdfs/ft/85376/FT_85376.pdf
85377,ALZIL PLUS 20 MG/10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,rosuvastatina + ezetimiba,https://cima.aemps.es/cima/pdfs/ft/85377/FT_85377.pdf
82061,ALZIL 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,rosuvastatina,https://cima.aemps.es/cima/pdfs/ft/82061/FT_82061.pdf
82062,ALZIL 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,rosuvastatina,https://cima.aemps.es/cima/pdfs/ft/82062/FT_82062.pdf
82060,ALZIL 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,rosuvastatina,https://cima.aemps.es/cima/pdfs/ft/82060/FT_82060.pdf
84730,AMBRISENTAN DR. REDDYS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/84730/FT_84730.pdf
84731,AMBRISENTAN DR REDDYS 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/84731/FT_84731.pdf
85001,AMBRISENTAN KERN PHARMA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/85001/FT_85001.pdf
85000,AMBRISENTAN KERN PHARMA 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/85000/FT_85000.pdf
84716,AMBRISENTAN SANDOZ 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/84716/FT_84716.pdf
84715,AMBRISENTAN SANDOZ 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,ambrisentán,https://cima.aemps.es/cima/pdfs/ft/84715/FT_84715.pdf
63626,AMBROXOL CINFA 3 MG/ML JARABE EFG,ambroxol,https://cima.aemps.es/cima/pdfs/ft/63626/FT_63626.pdf
86392,AMBROXOL CINFA 6 MG/ML JARABE,ambroxol,https://cima.aemps.es/cima/pdfs/ft/86392/FT_86392.pdf
63790,AMBROXOL NORMON 3 mg/ml SOLUCION ORAL EFG,ambroxol,https://cima.aemps.es/cima/pdfs/ft/63790/FT_63790.pdf
62248,Ambroxol SANDOZ CARE 3 mg/ml jarabe EFG,ambroxol,https://cima.aemps.es/cima/pdfs/ft/62248/FT_62248.pdf
84165,AMBROXOL STADA 6 MG/ML JARABE EFG,ambroxol,https://cima.aemps.es/cima/pdfs/ft/84165/FT_84165.pdf
69480,AMENUR 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,anastrozol,https://cima.aemps.es/cima/pdfs/ft/69480/FT_69480.pdf
53265,AMERIDE 5 mg/50 mg COMPRIMIDOS,amilorida + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/53265/FT_53265.pdf
1161164001,AMGEVITA 20 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164001/FT_1161164001.pdf
1161164010,AMGEVITA 20 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164010/FT_1161164010.pdf
1161164002,AMGEVITA 40 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164002/FT_1161164002.pdf
1161164012,AMGEVITA 40 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164012/FT_1161164012.pdf
1161164006,AMGEVITA 40 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164006/FT_1161164006.pdf
1161164015,AMGEVITA 40 MG SOLUCION INYECTABLE EN PLUMA PRECARGADA,adalimumab,https://cima.aemps.es/cima/pdfs/ft/1161164015/FT_1161164015.pdf
57012,AMIKACINA NORMON 500 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSIÓN EFG,amikacina,https://cima.aemps.es/cima/pdfs/ft/57012/FT_57012.pdf
69796,AMISULPRIDA NORMON 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,amisulprida,https://cima.aemps.es/cima/pdfs/ft/69796/FT_69796.pdf
69797,AMISULPRIDA NORMON 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,amisulprida,https://cima.aemps.es/cima/pdfs/ft/69797/FT_69797.pdf
69798,AMISULPRIDA NORMON 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,amisulprida,https://cima.aemps.es/cima/pdfs/ft/69798/FT_69798.pdf
65461,AMLODIPINO CINFA 10 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/65461/FT_65461.pdf
65460,AMLODIPINO CINFA 5 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/65460/FT_65460.pdf
68311,AMLODIPINO NORMON 10 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/68311/FT_68311.pdf
68310,AMLODIPINO NORMON 5 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/68310/FT_68310.pdf
68761,AMLODIPINO SANDOZ 10 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/68761/FT_68761.pdf
68760,AMLODIPINO SANDOZ 5 MG COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/68760/FT_68760.pdf
79470,AMLODIPINO STADA 10 MG COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/79470/FT_79470.pdf
79471,AMLODIPINO STADA 5 MG COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/79471/FT_79471.pdf
69167,AMLODIPINO TECNIGEN 10 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/69167/FT_69167.pdf
69168,AMLODIPINO TECNIGEN 5 mg COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/69168/FT_69168.pdf
73179,AMLODIPINO VIATRIS 10 MG COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/73179/FT_73179.pdf
73178,AMLODIPINO VIATRIS 5 MG COMPRIMIDOS EFG,amlodipino,https://cima.aemps.es/cima/pdfs/ft/73178/FT_73178.pdf
80473,AMLODIPINO/ATORVASTATINA NORMON 10 MG/10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,atorvastatina + amlodipino,https://cima.aemps.es/cima/pdfs/ft/80473/FT_80473.pdf
80474,AMLODIPINO/ATORVASTATINA NORMON 5 MG/10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,atorvastatina + amlodipino,https://cima.aemps.es/cima/pdfs/ft/80474/FT_80474.pdf
81072,AMLODIPINO/VALSARTAN CINFA 10 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81072/FT_81072.pdf
81071,AMLODIPINO/VALSARTAN CINFA 5 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81071/FT_81071.pdf
86130,AMLODIPINO/VALSARTAN CINFAMED 10 mg/160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/86130/FT_86130.pdf
86131,AMLODIPINO/VALSARTAN CINFAMED 5 mg/160 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/86131/FT_86131.pdf
80932,AMLODIPINO/VALSARTAN NORMON 10 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/80932/FT_80932.pdf
80931,AMLODIPINO/VALSARTAN NORMON 5 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/80931/FT_80931.pdf
81082,AMLODIPINO/VALSARTAN SANDOZ 10 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81082/FT_81082.pdf
81081,AMLODIPINO/VALSARTAN SANDOZ 5 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81081/FT_81081.pdf
81479,AMLODIPINO/VALSARTAN STADA 10 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81479/FT_81479.pdf
81480,AMLODIPINO/VALSARTAN STADA 5 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/81480/FT_81480.pdf
86184,AMLODIPINO/VALSARTAN TECNIGEN 10 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/86184/FT_86184.pdf
86185,AMLODIPINO/VALSARTAN TECNIGEN 5 MG/160 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino,https://cima.aemps.es/cima/pdfs/ft/86185/FT_86185.pdf
85175,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFA 10 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85175/FT_85175.pdf
85176,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFA 10 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85176/FT_85176.pdf
85178,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFA 5 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85178/FT_85178.pdf
85179,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFA 5 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85179/FT_85179.pdf
84565,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFAMED 10 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84565/FT_84565.pdf
84564,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFAMED 10 MG/320 MG /25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84564/FT_84564.pdf
84563,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFAMED 5 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84563/FT_84563.pdf
85251,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA NORMON 10 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85251/FT_85251.pdf
85255,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA NORMON 10 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85255/FT_85255.pdf
85254,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA NORMON 10 MG/320 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85254/FT_85254.pdf
85253,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA NORMON 5 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85253/FT_85253.pdf
85252,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA NORMON 5 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/85252/FT_85252.pdf
84135,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 10 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84135/FT_84135.pdf
84136,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 10 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84136/FT_84136.pdf
84138,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 10 MG/320 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84138/FT_84138.pdf
84133,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 5 MG/160 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG",valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84133/FT_84133.pdf
84134,AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA SANDOZ 5 MG/160 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,valsartán + amlodipino + hidroclorotiazida,https://cima.aemps.es/cima/pdfs/ft/84134/FT_84134.pdf
